Row ID,Site ID,Location,Road Name,Enforced Speed Limit,Month End Date,Deployment Hours,1-5 Over Speed Limit,6-10 Over Speed Limit,11-15 Over Speed Limit,16-20 Over Speed Limit,21-50 Over Speed Limit,51+ Over Speed Limit,Total Speeding Tickets,Latitude,Longitude
2019-04-30-4013-30,4013,WB 132 Ave btwn 86 - 88 St,WB 132 Ave btwn 86 - 88 St,30,4/30/2019 0:00,1,0,0,0,0,2,0,2,53.59217,-113.474418
2019-01-31-4008-30,4008,WB 129B Ave btwn 91 - 93 St,WB 129B Ave btwn 91 - 93 St,30,1/31/2019 0:00,3,0,0,2,0,1,0,3,53.588708,-113.483429
2019-02-28-4005-30,4005,EB 53 Ave btwn Riverbend Rd - Whitemud Dr,EB 53 Ave btwn Riverbend Rd - Whitemud Dr,30,2/28/2019 0:00,15.8333,0,23,42,2,5,0,72,53.49031,-113.57541
2019-06-30-2782-50,2782,EB 87 Ave between 120 - 117 St,EB 87 Ave between 120 - 117 St,50,6/30/2019 0:00,17.6167,0,0,23,4,0,0,27,53.522958,-113.535408
2019-03-31-4098-30,4098,EB 144 Ave btwn 74 - 69 St,EB 144 Ave btwn 74 - 69 St,30,3/31/2019 0:00,11.1,0,33,83,29,10,0,155,53.60567,-113.450479
2019-04-30-2481-50,2481,NB Fort Rd between 71 - 68 Street,Fort Rd NB between 71 - 68 St,50,4/30/2019 0:00,2,0,0,3,1,1,0,5,53.58275,-113.44832
2019-05-31-4115-30,4115,NB 76 St btwn 38 Ave south of 40 Ave,NB 76 St btwn 38 Ave south of 40 Ave,30,5/31/2019 0:00,19.55,0,21,48,33,18,0,120,53.4749,-113.450329
2019-03-31-4027-30,4027,WB 43 Ave W of 111 - 114 St,WB 43 Ave W of 111 - 114 St,30,3/31/2019 0:00,20.8667,0,18,31,5,7,0,61,53.478689,-113.521029
2019-02-28-7005-100,7005,EB Yellowhead Trail @ Anthony Henday Dr,EB Yellowhead Trail @ Anthony Henday Dr,100,2/28/2019 0:00,58.9333,0,0,98,205,84,0,387,53.573579,-113.660553
2019-01-31-7062-70,7062,EB Yellowhead Tr btwn 121 - 107 St,EB Yellowhead Tr btwn 121 - 107 Street,70,1/31/2019 0:00,5.75,0,0,5,7,3,0,15,53.581451,-113.515648
2019-06-30-4146-30,4146,WB 132 Ave E of 109 St - 113A St,WB 132 Ave E of 109 - 113A St,30,6/30/2019 0:00,20.35,0,127,201,111,85,1,525,53.592121,-113.512126
2019-04-30-7177-50,7177,WB 106 Ave between Rowland Rd - 76 St,WB 106 Ave between Rowland Rd - 76 St,50,4/30/2019 0:00,53.4,0,210,272,48,20,0,550,53.54939,-113.44241
2019-05-31-7169-100,7169,EB Anthony Henday Dr between 66 St - Manning Dr,EB Anthony Henday Dr between 66 St - Manning Dr,100,5/31/2019 0:00,34.4833,0,0,78,168,60,1,307,53.640788,-113.416553
2019-02-28-7170-80,7170,WB Whitemud Dr at 50 St,WB Whitemud Dr at 50 St,80,2/28/2019 0:00,55.4833,0,0,235,379,124,0,738,53.487351,-113.418087
2019-06-30-2715-50,2715,SB 97 St between 116 - 114 Ave,SB 97 St between 116 - 114 Ave,50,6/30/2019 0:00,45.8833,0,36,77,11,5,0,129,53.565789,-113.49182
2019-07-31-2518-50,2518,SB 109 St between 110 - 108 Ave,109 St SB between 110 - 108 Ave,50,7/31/2019 0:00,83.3833,0,80,147,21,6,0,254,53.554806,-113.50853
2019-02-28-2619-50,2619,NB 50 St between 102 - 104A Ave,50 St NB between 102 - 104A Ave,50,2/28/2019 0:00,27.6667,0,17,22,4,0,0,43,53.54493,-113.418429
2019-05-31-2587-50,2587,EB 51 Ave between 116 - 114 St,51 Ave EB between 116 - 114 St,50,5/31/2019 0:00,23.8333,0,13,18,1,1,0,33,53.488219,-113.527821
2019-02-28-7098-60,7098,WB 23 Ave west of 119 St,WB 23 Ave west of 119 St,60,2/28/2019 0:00,5.25,0,0,4,4,1,0,9,53.45593,-113.54664
2019-06-30-2726-60,2726,WB 111 Ave between 113 - 116 St,WB 111 Ave between 113 - 116 St,60,6/30/2019 0:00,14.6,0,0,25,2,4,0,31,53.55894,-113.518565
2019-06-30-4137-30,4137,WB Beaumaris Rd W of 161 Ave -109 St,WB Beaumaris Rd W of 161 Ave - 109 St,30,6/30/2019 0:00,2.25,0,3,2,0,1,0,6,53.621482,-113.508058
2019-07-31-7216-90,7216,NB Gateway Blvd at Ellerslie Road SW,NB Gateway Blvd at Ellerslie Road SW,90,7/31/2019 0:00,40.9667,0,0,136,265,129,1,531,53.423256,-113.492827
2019-01-31-2802-50,2802,WB Whitemud Dr between 50 - 75 St,WB Whitemud Dr between 50 - 75 St,50,1/31/2019 0:00,3.6667,0,4,19,19,25,0,67,53.486309,-113.430419
2019-06-30-4004-30,4004,WB 53 Ave btwn Whitemud Dr - Riverbend Rd,WB 53 Ave btwn Whitemud Dr - Riverbend Rd,30,6/30/2019 0:00,0.5,0,1,0,0,0,0,1,53.490439,-113.575521
2019-03-31-4150-30,4150,NB 106 St Btwn 31 - 32A Ave,NB 106 St Btwn 31 - 32A Ave,30,3/31/2019 0:00,0.6833,0,0,0,0,0,0,0,53.46433,-113.50333
2019-02-28-2691-60,2691,EB 90 Ave between 71 - 68 St,EB 90 Ave between 71 - 68 St,60,2/28/2019 0:00,2,0,0,1,0,0,0,1,53.525186,-113.434151
2019-05-31-2765-50,2765,EB 95 Ave between 163 - 160 St,EB 95 Ave between 163 - 160 St,50,5/31/2019 0:00,36.2667,0,0,123,21,11,0,155,53.531582,-113.59981
2019-05-31-4159-30,4159,SB 139 St Btwn 116 - 115 Ave,SB 139 St Btwn 116 - 115 Ave,30,5/31/2019 0:00,3,0,3,12,4,1,0,20,53.56683,-113.561386
2019-05-31-4176-30,4176,NB 163 St btwn 103 - 104 Ave,NB 163 St Btwn 103 - 104 Ave,30,5/31/2019 0:00,2,0,1,0,2,0,0,3,53.545632,-113.602631
2019-06-30-4111-30,4111,NB 96 St btwn 66 Ave - N of 68 Ave,NB 96 St btwn 66 - 68 Ave,30,6/30/2019 0:00,33.1333,0,43,174,65,13,0,295,53.503979,-113.476441
2019-07-31-2720-50,2720,EB 107 Ave between 113 - 110 St,EB 107 Ave between 113 - 110 St,50,7/31/2019 0:00,26.55,0,8,28,3,2,0,41,53.551409,-113.513023
2019-04-30-4146-30,4146,WB 132 Ave E of 109 St - 113A St,WB 132 Ave E of 109 - 113A St,30,4/30/2019 0:00,19.2,0,127,212,110,86,0,535,53.592121,-113.512126
2019-03-31-2718-50,2718,NB 97 St between 115 -117 Ave,NB 97 St between 115 -117 Ave,50,3/31/2019 0:00,36.9,0,68,125,22,6,0,221,53.567301,-113.491782
2019-07-31-7062-70,7062,EB Yellowhead Tr btwn 121 - 107 St,EB Yellowhead Tr btwn 121 - 107 Street,70,7/31/2019 0:00,8.1667,0,0,17,21,8,0,46,53.581451,-113.515648
2019-04-30-4125-30,4125,EB 161A Ave btwn 76 - 74 St,EB 161A Ave btwn 76 - 74 St,30,4/30/2019 0:00,2.8333,0,2,4,0,1,0,7,53.62248,-113.45826
2019-05-31-4053-30,4053,NB 106 St btwn 40 - 42 Ave,NB 106 St btwn 40 - 42 Ave,30,5/31/2019 0:00,2,0,10,10,5,2,0,27,53.476469,-113.504272
2019-02-28-2794-50,2794,SB 156 St between 99 - 98 Ave,SB 156 St between 99 - 98 Ave,50,2/28/2019 0:00,94.8833,0,50,93,14,4,0,161,53.536832,-113.59031
2019-04-30-2727-60,2727,EB 111 Ave between 113 - 110 St,EB 111 Ave between 113 - 110 St,60,4/30/2019 0:00,21.8,0,0,24,5,2,0,31,53.558828,-113.512997
2019-02-28-4111-30,4111,NB 96 St btwn 66 Ave - N of 68 Ave,NB 96 St btwn 66 - 68 Ave,30,2/28/2019 0:00,50.6167,0,41,135,28,6,0,210,53.503979,-113.476441
2019-05-31-2802-50,2802,WB Whitemud Dr between 50 - 75 St,WB Whitemud Dr between 50 - 75 St,50,5/31/2019 0:00,53.9167,0,65,257,158,270,1,751,53.486309,-113.430419
2019-04-30-4097-30,4097,WB 144 Ave btwn 69 - 74 St,WB 144 Ave btwn 69 - 74 St,30,4/30/2019 0:00,9.5,0,6,10,8,5,0,29,53.605809,-113.450422
2019-01-31-2590-60,2590,NB 170 St between 114 - 117 Ave,170 St NB between 114 - 117 Ave,60,1/31/2019 0:00,17.5833,0,0,24,2,1,0,27,53.56526,-113.615189
2019-05-31-4189-30,4189,SB 91 St S of 88 - 86 Ave,SB 91 St S of 88 - 86 Ave,30,5/31/2019 0:00,23.6833,0,52,140,47,10,0,249,53.522559,-113.46744
2019-01-31-7099-50,7099,SB Sask Dr between 87 - University Ave,SB Sask Dr between 87 - University Ave,50,1/31/2019 0:00,5.9167,0,0,8,8,3,0,19,53.5209,-113.53886
2019-01-31-4143-30,4143,SB 182 St btwn 93 - N of 89 Ave,SB 182 St Btwn 93 - N of 89 Ave,30,1/31/2019 0:00,4,0,10,14,2,0,0,26,53.52631,-113.63922
2019-01-31-4121-30,4121,WB 132 Ave btwn 72 - W of 76 St,WB 132 Ave btwn 72 - W of 76 St,30,1/31/2019 0:00,7,0,2,5,2,1,0,10,53.592241,-113.45567
2019-05-31-2496-50,2496,SB 184 St between 60 - 57 Ave,184 St SB between 60 - 57 Ave,50,5/31/2019 0:00,7.0667,0,2,7,0,1,0,10,53.492917,-113.640166
2019-06-30-7216-90,7216,NB Gateway Blvd at Ellerslie Road SW,NB Gateway Blvd at Ellerslie Road SW,90,6/30/2019 0:00,46.8333,0,0,114,280,109,0,503,53.423256,-113.492827
2019-05-31-2714-50,2714,NB 97 St between 112 - 114 Ave,NB 97 St between 112 - 114 Ave,50,5/31/2019 0:00,13.5667,0,3,16,5,2,0,26,53.562678,-113.491702
2019-03-31-2615-50,2615,NB 113A St between 134 - 136 Ave,113A St NB between 134 - 136 Ave,50,3/31/2019 0:00,63,0,60,111,22,1,0,194,53.596692,-113.516564
2019-03-31-7203-60,7203,EB Ellerslie Rd btwn James Mowatt Tr SW-Calgary Tr,EB Ellerslie Rd btwn James Mowatt Tr SW-Calgary Tr,60,3/31/2019 0:00,6,0,0,24,3,2,0,29,53.42479,-113.505228
2019-04-30-4083-30,4083,NB 165 St btwn 95 - N of 97 Ave,NB 165 St btwn 95 - 99 Ave,30,4/30/2019 0:00,0.4667,0,2,3,1,1,0,7,53.53404,-113.60599
2019-04-30-4118-30,4118,SB 96 St N of 68 Ave - 66 Ave,SB 96 St N of 68 - 66 Ave,30,4/30/2019 0:00,6,0,21,22,8,2,0,53,53.50389,-113.476441
2019-05-31-2620-50,2620,SB 50 St between Fulton Rd - 101A Ave,50 St SB between Fulton Rd - 101A Ave,50,5/31/2019 0:00,56.8,0,72,125,16,6,0,219,53.544938,-113.418682
2019-03-31-2704-50,2704,EB 101 Ave between 70 - 67 St,EB 101 Ave between 70 - 67 St,50,3/31/2019 0:00,70.5333,0,0,175,24,9,0,208,53.541191,-113.433829
2019-06-30-2473-50,2473,EB 132 Ave between Delwood Rd - 79 St,132 Ave EB between Delwood Rd - 79 St,50,6/30/2019 0:00,7,0,2,6,3,2,0,13,53.592232,-113.4628
2019-06-30-4055-30,4055,NB 106 St btwn 36A - 40 Ave,NB 106 St btwn 36A - 40 Ave,30,6/30/2019 0:00,12.0667,0,26,43,21,9,0,99,53.473582,-113.504141
2019-01-31-2723-50,2723,NB 95 St between 112 - 114 Ave,NB 95 St between 112 - 114 Ave,50,1/31/2019 0:00,4,0,3,1,0,1,0,5,53.562659,-113.48715
2019-02-28-2507-50,2507,WB 118 Ave between 60 - 62 St,118 Ave WB between 60 - 62 St,50,2/28/2019 0:00,9.1,0,5,5,2,1,0,13,53.570369,-113.434927
2019-04-30-4167-30,4167,EB 114 Ave Btwn 38 - 36 St,EB 114 Ave btwn 38 - 36 St,30,4/30/2019 0:00,9.7333,0,16,54,18,6,0,94,53.566801,-113.398152
2019-06-30-4188-30,4188,NB 91 St btwn 86 Ave - S of 88 Ave,NB 91 St Btwn 86 Ave - S of 88 Ave,30,6/30/2019 0:00,9,0,18,74,25,7,0,124,53.522559,-113.46744
2019-05-31-4002-30,4002,WB Delwood Rd btwn 73 St - 134B Ave,WB Delwood Rd btwn 73 St - 134B Ave,30,5/31/2019 0:00,7.5,0,11,17,7,5,0,40,53.59682,-113.457652
2019-07-31-2610-60,2610,NB 75 St between 92A - 94B Ave,75 St NB between 92A - 94B Ave,60,7/31/2019 0:00,79.6667,0,0,248,48,25,0,321,53.530048,-113.44289
2019-03-31-7121-100,7121,SB Anthony Henday Dr south of 100 Ave,Anthony Henday Dr SB south of 100 Ave,100,3/31/2019 0:00,9.85,0,0,29,72,26,0,127,53.533539,-113.659522
2019-02-28-2757-50,2757,SB 163 St between 99 - 96A Ave,SB 163 St between 99 - 96A Ave,50,2/28/2019 0:00,43.5,0,24,37,5,1,0,67,53.53571,-113.60277
2019-04-30-261-70,261,WB Yellowhead Tr at 7710  Yellowhead Tr,WB Yellowhead Trail at 7710 Yellowhead Tr.,70,4/30/2019 0:00,4.5,0,0,8,7,7,0,22,53.582509,-113.459589
2019-04-30-7084-50,7084,SB 40 St between 137 - 132 Ave,SB 40 St between 137 - 132 Ave,50,4/30/2019 0:00,4.5,0,9,9,0,1,0,19,53.59517,-113.40245
2019-05-31-2734-60,2734,EB 137 Ave between 63 - 61 St,EB 137 Ave between 63 - 61 St,60,5/31/2019 0:00,5.2667,0,0,10,2,1,0,13,53.599477,-113.437012
2019-03-31-2622-30,2622,WB 57 Ave between 113A - 113B St,WB 57 Ave between 113A - 113B St,30,3/31/2019 0:00,2,0,0,3,0,0,0,3,53.494618,-113.524362
2019-06-30-2578-50,2578,NB 79 St between 82 - 90 Ave,NB 79 St between 82 - 90 Ave,50,6/30/2019 0:00,2.85,0,1,0,0,0,0,1,53.521682,-113.44906
2019-07-31-2561-50,2561,NB 105 St between 97 - 98 Ave,105 St NB between 97 - 98 Ave,50,7/31/2019 0:00,67.2667,0,151,330,100,56,1,638,53.534821,-113.501079
2019-01-31-7216-90,7216,NB Gateway Blvd at Ellerslie Road SW,NB Gateway Blvd at Ellerslie Road SW,90,1/31/2019 0:00,63.4833,0,0,226,399,154,0,779,53.423256,-113.492827
2019-02-28-4183-30,4183,NB 106 St btwn 56 - 60A Ave,NB 106 St Btwn 56 - 60A Ave,30,2/28/2019 0:00,14.0167,0,9,18,11,0,0,38,53.494779,-113.504401
2019-06-30-2552-50,2552,SB 106 St between 48 - 45 Ave,106 St SB between 48 - 45 Ave,50,6/30/2019 0:00,20.0167,0,18,15,5,2,0,40,53.48476,-113.504409
2019-04-30-2610-60,2610,NB 75 St between 92A - 94B Ave,75 St NB between 92A - 94B Ave,60,4/30/2019 0:00,56.4167,0,0,201,32,9,0,242,53.530048,-113.44289
2019-05-31-2615-50,2615,NB 113A St between 134 - 136 Ave,113A St NB between 134 - 136 Ave,50,5/31/2019 0:00,62.3667,0,58,114,26,5,0,203,53.596692,-113.516564
2019-03-31-2506-50,2506,EB 118 Ave between 56 - 54 St,118 Ave EB between 56 - 54 St,50,3/31/2019 0:00,5.2333,0,7,14,0,0,0,21,53.57036,-113.426121
2019-05-31-4110-30,4110,SB 65 St btwn 106 - 104 Ave,SB 65 St btwn 106 - 104 Ave,30,5/31/2019 0:00,15.85,0,30,55,20,4,0,109,53.547961,-113.431241
2019-01-31-7016-80,7016,WB Whitemud Dr. east of 17 St,WB Whitemud Dr east of 17 Street,80,1/31/2019 0:00,13.9,0,0,30,51,11,0,92,53.48261,-113.362748
2019-03-31-7075-70,7075,WB Yellowhead Tr at 7710 Yellowhead Tr,WB Yellowhead Tr at 7710 Yellowhead Tr,70,3/31/2019 0:00,92.05,0,0,305,425,151,0,881,53.582509,-113.459589
2019-03-31-4193-30,4193,EB 40 Ave btwn 119 - 115A St,EB 40 Ave Btwn 119 - 115 A St,30,3/31/2019 0:00,6.15,0,15,26,16,5,0,62,53.47628,-113.535221
2019-06-30-7023-80,7023,EB Whitemud Dr at 111 St,EB Whitemud Dr at 111 St.,80,6/30/2019 0:00,13.3333,0,0,17,17,6,0,40,53.482593,-113.51531
2019-07-31-2494-50,2494,SB 142 St between 106 - 104 Ave,142 St SB between 106 - 104 Ave,50,7/31/2019 0:00,86.5,0,121,283,44,15,0,463,53.547418,-113.56575
2019-02-28-4056-30,4056,SB 106 St btwn 40 - 36A Ave,SB 106 St btwn 40 - 36A Ave,30,2/28/2019 0:00,6,0,4,8,2,1,0,15,53.473533,-113.504275
2019-04-30-2504-50,2504,EB 82 Ave between 98 - 97 St,82 Ave EB between 98 - 97 St,50,4/30/2019 0:00,14.5667,0,17,33,1,0,0,51,53.517987,-113.481252
2019-07-31-2803-50,2803,WB Whitemud Dr between 50 - 75 St,WB Whitemud Dr between 50 - 75 St,50,7/31/2019 0:00,11.1333,0,13,33,18,35,0,99,53.486309,-113.430419
2019-05-31-2722-50,2722,SB 101 St between 108 - 107A Ave,SB 101 St between 108 - 107A Ave,50,5/31/2019 0:00,10.0167,0,4,11,2,0,0,17,53.552282,-113.493718
2019-04-30-2756-50,2756,WB 82 Ave between 91 - 95A St,WB 82 Ave between 91 - 95A St,50,4/30/2019 0:00,82.3167,0,174,359,52,8,0,593,53.518072,-113.47155
2019-05-31-2610-60,2610,NB 75 St between 92A - 94B Ave,75 St NB between 92A - 94B Ave,60,5/31/2019 0:00,73.9922,0,0,252,42,21,0,315,53.530048,-113.44289
2019-02-28-7082-100,7082,WB Anthony Henday Dr at 97 St,Anthony Henday Dr WB at 97 St,100,2/28/2019 0:00,22,0,0,52,72,26,0,150,53.647162,-113.489331
2019-05-31-2518-50,2518,SB 109 St between 110 - 108 Ave,109 St SB between 110 - 108 Ave,50,5/31/2019 0:00,55.9667,0,60,101,18,6,0,185,53.554806,-113.50853
2019-03-31-4139-30,4139,WB McConachie Dr btwn 58 St - McConachie Way,,30,3/31/2019 0:00,2.5,0,2,0,1,0,0,3,53.63192,-113.42392
2019-04-30-4042-30,4042,EB 40 Ave E of Granlea Crescent - 57 St,EB 40 Ave E of Granlea Crescent - 57 St,30,4/30/2019 0:00,0.5,0,2,0,0,0,0,2,53.477184,-113.426585
2019-07-31-2758-50,2758,EB 95 Ave between 170 - 167 St,EB 95 Ave between 170 - 167 St,50,7/31/2019 0:00,4,0,0,13,2,2,0,17,53.531602,-113.612598
2019-04-30-4179-30,4179,WB 64 Ave btwn 172-177 St,WB 64 Ave Btwn 172-177 St,30,4/30/2019 0:00,7.0667,0,3,9,5,0,0,17,53.50027,-113.62387
2019-02-28-4147-30,4147,EB 132 Ave Btwn 113A St - E of 109 St,EB 132 Ave Btwn 113A - E of 109 St,30,2/28/2019 0:00,3.6167,0,6,15,9,3,0,33,53.592121,-113.512149
2019-06-30-2731-60,2731,WB Kingsway Ave btwn Princess Eliz Ave-Airport Rd,WB Kingsway Ave btwn Princess Eliz Ave-Airport Rd,60,6/30/2019 0:00,5.5,0,0,4,3,1,0,8,53.564092,-113.515912
2019-07-31-7127-100,7127,WB Anthony Henday Dr at Whitemud Creek,Anthony Henday Dr WB at Whitemud Creek,100,7/31/2019 0:00,18.5167,0,0,82,105,20,0,207,53.428712,-113.563528
2019-02-28-302-80,302,EB Whitemud Dr at Rainbow Valley Bridge,EB Whitemud Dr. at Rainbow Valley Bridge,80,2/28/2019 0:00,3,0,0,1,1,2,0,4,53.48244,-113.55484
2019-03-31-4090-30,4090,SB 130 St N of 113 - 111 Ave,SB 130 St N of 113 - 111 Ave,30,3/31/2019 0:00,1.5833,0,1,0,0,0,0,1,53.560545,-113.54621
2019-04-30-2789-50,2789,NB 84 St between 102 - 105 Ave,NB 84 St between 102 - 105 Ave,50,4/30/2019 0:00,10.15,0,0,22,1,1,0,24,53.545531,-113.457138
2019-06-30-2771-50,2771,EB 40 Ave between 112A - 111 St,EB 40 Ave between 112A - 111 St,50,6/30/2019 0:00,6,0,6,7,5,1,0,19,53.475706,-113.519851
2019-01-31-7141-100,7141,WB Anthony Henday Dr at Rabbit Hill Rd,Anthony Henday Dr WB at Rabbit Hill Rd,100,1/31/2019 0:00,2.8333,0,0,2,6,2,0,10,53.430798,-113.582692
2019-01-31-4072-30,4072,SB 48 St btwn 32 - 28 Ave,SB 48 St btwn 32 - 28 Ave,30,1/31/2019 0:00,2,0,1,1,2,0,0,4,53.46136,-113.41663
2019-07-31-2468-50,2468,WB 132 Ave between 119 - 121 St,132 Ave WB between 119 - 121 St,50,7/31/2019 0:00,20.9667,0,23,41,7,3,0,74,53.592159,-113.528601
2019-04-30-2781-60,2781,NB 149 St. Between 80 - 84 Ave,NB 149 St. Between 80 - 84 Ave,60,4/30/2019 0:00,23.4167,0,0,45,8,2,0,55,53.515828,-113.5779
2019-03-31-387-50,387,SB 104 St Between Univ. Ave. - 73 Ave.,SB 104 St Between Univ. Ave. - 73 Ave.,50,3/31/2019 0:00,15,0,0,13,22,9,0,44,53.510469,-113.49767
2019-05-31-7044-100,7044,EB Yellowhead Trail at 215 St,EB Yellowhead Tr at 215 St,100,5/31/2019 0:00,45.2667,0,0,95,225,67,0,387,53.570049,-113.689558
2019-03-31-2494-50,2494,SB 142 St between 106 - 104 Ave,142 St SB between 106 - 104 Ave,50,3/31/2019 0:00,85.6833,0,124,259,41,6,0,430,53.547418,-113.56575
2019-07-31-2669-50,2669,NB 127 St between 135 - 137 Ave,127 St NB between 135 - 137 Ave,50,7/31/2019 0:00,64.2167,0,119,225,34,9,0,387,53.597979,-113.541172
2019-06-30-2618-50,2618,EB 107 Ave between 124 - 122 St,107 Ave EB between 124 - 122 St,50,6/30/2019 0:00,3,0,0,1,0,0,0,1,53.550969,-113.534161
2019-03-31-2561-50,2561,NB 105 St between 97 - 98 Ave,105 St NB between 97 - 98 Ave,50,3/31/2019 0:00,19.9333,0,43,93,22,7,0,165,53.534821,-113.501079
2019-01-31-2800-50,2800,EB Whitemud Dr between 76 - 66 St,EB Whitemud Dr between 76 - 66 St,50,1/31/2019 0:00,42.2167,0,80,296,179,175,0,730,53.48501,-113.448169
2019-04-30-2690-60,2690,WB 90 Ave between 68 - 71 St,WB 90 Ave between 68 - 71 St,60,4/30/2019 0:00,14.75,0,0,28,3,2,0,33,53.52528,-113.434151
2019-01-31-2739-50,2739,NB 66 St between 132 - 134 Ave.,NB 66 St between 132 - 134 Ave.,50,1/31/2019 0:00,110.2167,0,101,199,29,7,0,336,53.593831,-113.44285
2019-05-31-7076-70,7076,WB Yellowhead Tr at 9320 Yellowhead Tr,WB Yellowhead Tr at 9320 Yellowhead Tr,70,5/31/2019 0:00,6.8333,0,0,16,43,14,0,73,53.581371,-113.484204
2019-01-31-4054-30,4054,SB 106 St btwn 42 - 40 Ave,SB 106 St btwn 42 - 40 Ave,30,1/31/2019 0:00,12.3167,0,34,73,43,17,0,167,53.47655,-113.504469
2019-06-30-4013-30,4013,WB 132 Ave btwn 86 - 88 St,WB 132 Ave btwn 86 - 88 St,30,6/30/2019 0:00,2,0,1,9,4,1,0,15,53.59217,-113.474418
2019-02-28-2721-50,2721,NB 101 St between 107A - 108 Ave,NB 101 St between 107A - 108 Ave,50,2/28/2019 0:00,6.75,0,3,2,0,0,0,5,53.552281,-113.493719
2019-06-30-2706-50,2706,WB 101 Ave between 63 - 70 St,WB 101 Ave between 63 - 70 St,50,6/30/2019 0:00,9.7833,0,0,15,5,0,0,20,53.541191,-113.432358
2019-02-28-7127-100,7127,WB Anthony Henday Dr at Whitemud Creek,Anthony Henday Dr WB at Whitemud Creek,100,2/28/2019 0:00,41.9833,0,0,78,134,33,0,245,53.428712,-113.563528
2019-07-31-2801-50,2801,EB Whitemud Dr between 76 - 66 St,EB Whitemud Dr between 76 - 66 St,50,7/31/2019 0:00,50.5833,0,80,249,130,95,0,554,53.48501,-113.448169
2019-02-28-4049-30,4049,NB 109 St btwn Beaumaris Rd - 164 Ave,NB 109 St btwn Beaumaris Rd - 164 Ave,30,2/28/2019 0:00,2.0833,0,2,1,0,0,0,3,53.623548,-113.508699
2019-07-31-2748-50,2748,SB 50 St between 124 - 122 Ave,SB 50 St between 124 - 122 Ave,50,7/31/2019 0:00,33.1667,0,58,115,16,5,0,194,53.578331,-113.418378
2019-06-30-7013-100,7013,EB Anthony Henday Dr. @ Ray Gibbon Dr,AHD EB @ Ray Gibbon Dr,100,6/30/2019 0:00,52.5833,0,0,155,387,170,1,713,53.59114,-113.646139
2019-04-30-4107-30,4107,NB 62 St btwn Fulton Rd - 106 Ave,NB 62 St btwn 104 -106 Ave,30,4/30/2019 0:00,1.5,0,1,0,0,0,0,1,53.54822,-113.42819
2019-01-31-2614-60,2614,NB Gateway Blvd between 68 - 71 Ave,NB Gateway Blvd between 68 - 71 Ave,60,1/31/2019 0:00,1.5,0,0,2,1,0,0,3,53.505848,-113.494762
2019-06-30-7121-100,7121,SB Anthony Henday Dr south of 100 Ave,Anthony Henday Dr SB south of 100 Ave,100,6/30/2019 0:00,8.1333,0,0,37,89,51,0,177,53.533539,-113.659522
2019-03-31-7221-60,7221,SB St Albert Tr btwn 134 - 132 Ave,SB St Albert Tr between 134 - 132 Ave,60,3/31/2019 0:00,11.7667,0,0,251,56,14,0,321,53.593482,-113.568797
2019-06-30-7086-80,7086,NB Whitemud Dr between 53 Ave - Fox Dr,NB Whitemud Dr between 53 Ave - Fox Dr,80,6/30/2019 0:00,1.5,0,0,4,14,3,0,21,53.497856,-113.571625
2019-06-30-2614-60,2614,NB Gateway Blvd between 68 - 71 Ave,NB Gateway Blvd between 68 - 71 Ave,60,6/30/2019 0:00,3.25,0,0,1,0,1,0,2,53.505848,-113.494762
2019-01-31-4179-30,4179,WB 64 Ave btwn 172-177 St,WB 64 Ave Btwn 172-177 St,30,1/31/2019 0:00,3,0,2,5,2,0,0,9,53.50027,-113.62387
2019-01-31-4188-30,4188,NB 91 St btwn 86 Ave - S of 88 Ave,NB 91 St Btwn 86 Ave - S of 88 Ave,30,1/31/2019 0:00,4,0,15,41,12,0,0,68,53.522559,-113.46744
2019-05-31-4147-30,4147,EB 132 Ave Btwn 113A St - E of 109 St,EB 132 Ave Btwn 113A - E of 109 St,30,5/31/2019 0:00,9.3333,0,36,66,25,21,1,149,53.592121,-113.512149
2019-07-31-7131-100,7131,WB Anthony Henday Dr at 34 St,WB Anthony Henday Dr at 34 St,100,7/31/2019 0:00,8.4333,0,0,21,31,7,0,59,53.43573,-113.395538
2019-02-28-4097-30,4097,WB 144 Ave btwn 69 - 74 St,WB 144 Ave btwn 69 - 74 St,30,2/28/2019 0:00,9.5,0,2,5,5,3,0,15,53.605809,-113.450422
2019-05-31-2504-50,2504,EB 82 Ave between 98 - 97 St,82 Ave EB between 98 - 97 St,50,5/31/2019 0:00,56.2922,0,67,111,17,2,2,199,53.517987,-113.481252
2019-06-30-2499-50,2499,NB 184 St between 57 Ave - Callingwood Rd,NB 184 St between 57 Ave - Callingwood Rd,50,6/30/2019 0:00,3.75,0,1,4,1,0,0,6,53.49359,-113.640166
2019-04-30-2738-50,2738,SB 66 St between Delwood Rd - 132 Ave,SB 66 St between Delwood Rd - 132 Ave,50,4/30/2019 0:00,84.4153,0,91,226,41,9,0,367,53.593902,-113.443059
2019-05-31-2770-50,2770,WB 40 Ave between 107 - 111 St,WB 40 Ave between 107 - 111 St,50,5/31/2019 0:00,3.1667,0,0,2,1,1,0,4,53.475866,-113.512887
2019-03-31-4183-30,4183,NB 106 St btwn 56 - 60A Ave,NB 106 St Btwn 56 - 60A Ave,30,3/31/2019 0:00,14.95,0,5,32,17,10,0,64,53.494779,-113.504401
2019-01-31-2757-50,2757,SB 163 St between 99 - 96A Ave,SB 163 St between 99 - 96A Ave,50,1/31/2019 0:00,36.35,0,15,37,6,6,0,64,53.53571,-113.60277
